<DATE_TIME><bid_top>;<bid_quantity>;<bid_amount>;<ask_top>;<ask_quantity>;<ask_amount>;<action>;<BTC_balance>;<USD_balance>;
13.04.2020 1:39:24;13.04.2020 1:39:24;7250.000001;12053.44888293;1027702.56490549;7256.10879999;243.9699515;3136896.89940624;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:25;13.04.2020 1:39:25;7250.000001;12053.44888293;1027702.56490565;7256.10879898;244.55942775;3141180.03151542;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:26;13.04.2020 1:39:26;7250;12053.28988293;1026553.76032176;7256.10879899;244.55942775;3141179.95951972;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:27;13.04.2020 1:39:27;7250;12052.23677294;1018992.92450001;7255.2244;244.55942774;3141179.94538067;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:28;13.04.2020 1:39:28;7250.000001;12052.23677294;1018997.77597734;7255.2244;244.55942774;3141180.49157436;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:29;13.04.2020 1:39:29;7250.000001;12052.23677294;1018997.77597718;7255.2244;244.55942774;3141180.49157436;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:30;13.04.2020 1:39:30;7250.000001;12052.23677294;1018997.77600231;7257.26729999;244.55253889;3141130.75598637;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:32;13.04.2020 1:39:32;7250.000001;12053.44906293;1027702.79240259;7256.4802;244.52356736;3140920.57749447;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:33;13.04.2020 1:39:33;7250.000001;12053.44906293;1027702.79240259;7256.4802;244.52284933;3140914.980707;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:34;13.04.2020 1:39:34;7250.000001;12053.44892333;1027701.78231981;7256.4802;244.52284933;3140914.70779784;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:35;13.04.2020 1:39:35;7250.000001;12053.44669104;1027685.79243483;7256.40589999;244.55870972;3141175.38263322;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:36;13.04.2020 1:39:36;7250.000001;12052.23440104;1018980.77604038;7256.40589999;244.55870972;3141175.38263322;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:37;13.04.2020 1:39:37;7250.000001;12052.23440104;1018980.7760669;7257.46479999;244.55182087;3141125.52594618;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:39;13.04.2020 1:39:39;7250.000001;12052.23677409;1018997.77598583;7256.8522;243.96923348;3136894.11901375;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:40;13.04.2020 1:39:40;7250.000001;12052.23677409;1018997.77598583;7256.8522;244.55870973;3141177.68147211;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:41;13.04.2020 1:39:41;7250.000001;12053.4490641;1027702.79242333;7256.61269999;244.55870972;3141177.50078063;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:42;13.04.2020 1:39:42;7250.000001;12053.4490641;1027702.79242333;7256.61269999;244.55870972;3141178.23156038;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:43;13.04.2020 1:39:43;7250.000001;12053.4489245;1027701.78234753;7256.8522;244.52284933;3140917.06380354;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:44;13.04.2020 1:39:44;7250.000001;12053.44906409;1027702.79239145;7257.20819999;244.5579558;3141172.77009643;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:46;13.04.2020 1:39:46;7250.000001;12053.4489245;1027701.78234753;7257.20819999;244.5220954;3140912.25146251;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:47;13.04.2020 1:39:47;7250.000001;12053.44906409;1027702.79241797;7257.594;244.5579558;3141172.25547148;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:48;13.04.2020 1:39:48;7250.000001;12052.23677409;1018997.77602352;7257.594;244.5220954;3140911.73002409;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:49;13.04.2020 1:39:49;7250.000001;12052.23677409;1018997.77602352;7257.594;244.54762252;3141097.26069576;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:50;13.04.2020 1:39:50;7250.000001;12052.2366345;1018996.76595308;7256.86939999;244.5220954;3140911.6286135;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:51;13.04.2020 1:39:51;7250.000001;12052.2367741;1018997.77604563;7256.86939999;244.55795579;3141172.00208704;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:53;13.04.2020 1:39:53;7250.000001;12053.4488841;1027702.83368039;7256.86939999;244.55795579;3141170.27904866;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:54;13.04.2020 1:39:54;7250.000001;12053.4487445;1027701.82358784;7257.3513;244.51176212;3140834.97209822;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:55;13.04.2020 1:39:55;7250.000001;12053.44888409;1027702.83364153;7257.35079999;244.34116417;3139588.95145592;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:56;13.04.2020 1:39:56;7250.000001;12053.44888409;1027702.83364153;7257.35079899;244.43883089;3140299.77910534;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:57;13.04.2020 1:39:57;7250.000001;12053.4487541;1027701.90163813;7256.49029999;244.55716416;3141164.00960177;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:39:58;13.04.2020 1:39:58;7250.000001;12052.24751453;1019073.48053487;7256.49029999;244.52130377;3140903.50215722;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:00;13.04.2020 1:40:00;7250.000001;12052.24751453;1019073.48053487;7256.49029999;244.55716416;3141164.00745014;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:01;13.04.2020 1:40:01;7250.000001;12052.24751453;1019073.48053487;7256.49029999;244.55716416;3141164.33425785;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:02;13.04.2020 1:40:02;7250.000001;12052.24751453;1019073.48053487;7256.49029999;244.55716416;3141164.01290611;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:03;13.04.2020 1:40:03;7250.000001;12053.45962452;1027778.53817545;7257.5946;244.54683089;3141089.22668683;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:04;13.04.2020 1:40:04;7250.000001;12053.45975453;1027779.47136865;7256.95159999;242.29274311;3124081.13718399;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:05;13.04.2020 1:40:05;7250.000001;12053.45975453;1027779.4744481;7257.59049999;242.29274311;3124081.20818229;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:06;13.04.2020 1:40:06;7250.000001;12053.45975452;1027779.47438272;7256.7934;242.29191191;3124075.38208768;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:08;13.04.2020 1:40:08;7250.000001;12053.45975452;1027779.47438272;7256.7934;244.55862341;3141170.91407667;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:09;13.04.2020 1:40:09;7250.000001;12052.24764452;1019074.41675494;7256.94609799;244.55862341;3141170.4694462;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:10;13.04.2020 1:40:10;7250.000001;12052.24764453;1019074.4167589;7256.15899999;244.5586234;3141170.35272005;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:11;13.04.2020 1:40:11;7250.000001;12052.24764453;1019074.4167589;7256.15899999;244.5586234;3141170.35200284;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:12;13.04.2020 1:40:12;7250.000001;12052.24764453;1019074.41676029;7256.17249999;244.55173455;3141120.3615872;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:13;13.04.2020 1:40:13;7250.000001;12053.45993453;1027779.43315474;7256.17249999;244.5586234;3141170.72653666;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:15;13.04.2020 1:40:15;7250.000001;12053.45993453;1027779.43315474;7256.17249999;244.5586234;3141170.72653666;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:16;13.04.2020 1:40:16;7250.000001;12053.45993453;1027779.43315474;7256.17249999;244.55633767;3141140.18147056;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:17;13.04.2020 1:40:17;7250.000001;12053.45993453;1027779.43318127;7257.28539999;244.53102364;3140953.81975318;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:18;13.04.2020 1:40:18;7250.000001;12053.45993452;1027779.43315916;7257.28539999;243.93310939;3136608.88173966;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:19;13.04.2020 1:40:19;7250.000001;12052.24764452;1019074.41679124;7256.7666;244.52258564;3140893.27265983;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:20;13.04.2020 1:40:20;7250.000001;12052.24764453;1019074.41680078;7256.76659999;244.52258563;3140892.44076102;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:22;13.04.2020 1:40:22;7250.000001;12052.24444453;1019051.36113225;7256.76659999;244.52258563;3140892.28844028;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:23;13.04.2020 1:40:23;7250.000001;12052.24444452;1019051.36108641;7257.21079999;244.53102365;3140952.10129295;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:24;13.04.2020 1:40:24;7250.000001;12053.45673452;1027756.37748505;7257.21079999;244.53946166;3141015.81706676;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:25;13.04.2020 1:40:25;7250.000001;12053.45673452;1027756.37748505;7257.21079999;243.95842342;3136794.40576757;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:26;13.04.2020 1:40:26;7250.000001;12053.45673452;1027756.37748505;7257.21079999;244.5460044;3141063.56514278;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:27;13.04.2020 1:40:27;7250.000001;12053.45673452;1027756.37748784;7257.24059798;244.34262341;3139579.44880078;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:29;13.04.2020 1:40:29;7250.000001;12052.24444452;1019051.36109339;7257.24059495;244.45062341;3140365.84111537;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:30;13.04.2020 1:40:30;7250.000001;12052.24444453;1019051.36112108;7256.60279999;244.5586234;3141154.93888498;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:31;13.04.2020 1:40:31;7250.000001;12052.24764453;1019074.45698098;7256.60279999;244.5586234;3141155.14192485;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:32;13.04.2020 1:40:32;7250.000001;12052.24764453;1019074.45698098;7256.60279999;244.5586234;3141154.91549283;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:33;13.04.2020 1:40:33;7250.000001;12053.45993453;1027779.47339358;7256.86849999;243.96914715;3136871.38949607;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:34;13.04.2020 1:40:34;7250.000001;12053.45993453;1027779.47339358;7256.86849999;244.5586234;3141154.95195443;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:36;13.04.2020 1:40:36;7250.000001;12053.45993453;1027779.4733866;7256.7148;244.5586234;3141155.17682658;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:37;13.04.2020 1:40:37;7250.000001;12053.42555613;1027533.91721826;7256.7148;244.5586234;3141155.50363462;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:38;13.04.2020 1:40:38;7250.000001;12052.24762733;1019074.45685858;7257.3218;244.5586234;3141155.75646612;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:39;13.04.2020 1:40:39;7250.000001;12052.24762732;1019074.45681833;7257.32179999;244.55862341;3141155.57212612;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:41;13.04.2020 1:40:41;7250.000001;12052.24762732;1019074.45681833;7257.32179999;244.55862341;3141155.24531808;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:42;13.04.2020 1:40:42;7250.000001;12052.24762732;1019074.45681833;7256.43279999;244.55862341;3141155.46692784;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:43;13.04.2020 1:40:43;7250.000001;12052.24722733;1019071.56362513;7256.43279999;244.33297097;3139510.03076026;;-2.00000000000005E-06;99.977981004028
13.04.2020 1:40:44;13.04.2020 1:40:44;7250.000001;12053.45951733;1027776.58001958;7256.43279999;244.44537304;3140330.41699625;;-2.00000000000005E-06;99.977981004028
