<DATE_TIME><bid_top>;<bid_quantity>;<bid_amount>;<ask_top>;<ask_quantity>;<ask_amount>;<action>;<BTC_balance>;<USD_balance>;
13.04.2020 1:44:17;13.04.2020 1:44:00;7250;12053.26459416;1026268.83681788;7258.10234921;244.55470887;3141085.82616609;;0;100
13.04.2020 1:44:18;13.04.2020 1:44:18;7250.000001;12053.65083798;1029048.01253876;7257.23359595;243.98927855;3136954.24644111;;0;100
13.04.2020 1:44:19;13.04.2020 1:44:19;7250.000001;12053.6507218;1029047.28387883;7256.4115;244.5787548;3141261.10322246;;0;100
13.04.2020 1:44:20;13.04.2020 1:44:20;7250.000001;12053.65083799;1029048.01255528;7256.41149999;243.98927854;3136954.21770012;;0;100
13.04.2020 1:44:21;13.04.2020 1:44:21;7250.000001;12052.43865643;1020344.23934838;7256.41149999;244.57796316;3141254.95738616;;0;100
13.04.2020 1:44:23;13.04.2020 1:44:23;7250.000001;12052.43865643;1020344.23934838;7256.41149999;243.98848691;3136948.5732851;;0;100
13.04.2020 1:44:24;13.04.2020 1:44:24;7250.000001;12052.43144354;1020292.51465813;7256.9066;243.98848691;3136948.56901738;;0;100
13.04.2020 1:44:25;13.04.2020 1:44:25;7255;12052.43654352;1020329.51513067;7256.9066;244.55729662;3141105.20566491;;0;100
13.04.2020 1:44:26;13.04.2020 1:44:26;7255;12053.6492187;1029034.54106471;7256.95409999;243.98848694;3136948.45681523;;0;100
13.04.2020 1:44:28;13.04.2020 1:44:28;7255;12053.6766098;1029234.54093975;7256.95409999;244.57796319;3141255.28126729;;0;100
13.04.2020 1:44:29;13.04.2020 1:44:29;7255;12053.6765789;1029234.80425581;7256.95409999;243.3154314;3132081.3326146;;0;100
13.04.2020 1:44:30;13.04.2020 1:44:30;7255;12053.6765789;1029234.80425581;7256.95409999;244.57796319;3141259.94664817;;0;100
13.04.2020 1:44:31;13.04.2020 1:44:31;7255;12052.46373933;1020528.768206;7256.95409999;243.95262652;3136692.80012296;;0;100
13.04.2020 1:44:32;13.04.2020 1:44:32;7255;12052.47109179;1020581.50300481;7256.95409999;244.57713198;3141253.79762199;;0;100
13.04.2020 1:44:34;13.04.2020 1:44:34;7255;12052.47109179;1020576.01145314;7256.9375;243.98765573;3136947.01483946;;0;100
13.04.2020 1:44:35;13.04.2020 1:44:35;7255;12052.47109179;1020576.0114001;7256.18669698;243.98765573;3136946.65010609;;0;100
13.04.2020 1:44:36;13.04.2020 1:44:36;7255;12052.47109179;1020576.0114001;7256.18669394;244.55646542;3141103.26328359;;0;100
13.04.2020 1:44:37;13.04.2020 1:44:37;7255;12053.67965849;1029251.05021896;7255.38769697;243.98352241;3136916.26140374;;0;100
13.04.2020 1:44:38;13.04.2020 1:44:38;7255;12053.67965851;1029251.05024223;7255.38769293;244.57299864;3141222.82050925;;0;100
13.04.2020 1:44:39;13.04.2020 1:44:39;7255;12053.67965851;1029251.05024223;7255.3876899;243.96285583;3136766.28543432;;0;100
13.04.2020 1:44:41;13.04.2020 1:44:41;7255;12052.46695851;1020546.02427586;7255.38768586;243.96176468;3136753.22310144;;0;100
13.04.2020 1:44:42;13.04.2020 1:44:42;7255;12052.46695851;1020546.02427586;7255.38768484;244.33469535;3139478.6582446;;0;100
13.04.2020 1:44:43;13.04.2020 1:44:43;7255;12052.46695851;1020546.02427586;7255.38768081;243.8532191;3135957.91043574;;0;100
13.04.2020 1:44:44;13.04.2020 1:44:44;7255;12052.46695851;1020546.02427586;7255.38767677;244.55233172;3141072.24207106;;0;100
13.04.2020 1:44:45;13.04.2020 1:44:45;7255;12052.46695851;1020546.02427586;7255.38767374;243.96285547;3136765.66165948;;0;100
13.04.2020 1:44:46;13.04.2020 1:44:46;7255;12053.68032851;1029251.07136338;7255.3876697;243.96285547;3136765.66165767;;0;100
13.04.2020 1:44:48;13.04.2020 1:44:48;7255;12053.68032851;1029251.07136338;7255.38766666;244.55233172;3141072.24206645;;0;100
13.04.2020 1:44:49;13.04.2020 1:44:49;7255;12053.68032851;1029251.07136338;7255.38766263;243.96285547;3136765.66165453;;0;100
13.04.2020 1:44:50;13.04.2020 1:44:50;7255;12053.68032851;1029251.07136338;7255.38765859;243.96285547;3136765.66165272;;0;100
13.04.2020 1:44:51;13.04.2020 1:44:51;7255;12053.68032851;1029251.07136338;7255.38765555;244.55233172;3141072.2420615;;0;100
13.04.2020 1:44:52;13.04.2020 1:44:52;7255;12052.46695851;1020546.02427586;7255.38765152;243.96285547;3136765.66164957;;0;100
13.04.2020 1:44:53;13.04.2020 1:44:53;7255;12052.46681891;1020545.01420565;7255.38764848;244.51647133;3140811.73604822;;0;100
13.04.2020 1:44:54;13.04.2020 1:44:54;7255;12052.46695851;1020546.02427586;7255.38764748;243.96285547;3136765.66164777;;0;100
13.04.2020 1:44:56;13.04.2020 1:44:56;7255.1726;12053.45754851;1027646.67069884;7255.38764445;243.74685547;3135190.80542398;;0;100
13.04.2020 1:44:57;13.04.2020 1:44:57;7255;12053.68284851;1029262.00760449;7255.38764041;244.55233172;3141072.28974915;;0;100
13.04.2020 1:44:58;13.04.2020 1:44:58;7255;12053.68257891;1029260.06436597;7255.38763737;244.29081948;3139163.17456729;;0;100
13.04.2020 1:44:59;13.04.2020 1:44:59;7255;12053.68271851;1029261.07443618;7255.38763334;243.96285547;3136765.66558609;;0;100
13.04.2020 1:45:00;13.04.2020 1:45:00;7255;12053.68271851;1029261.07443618;7255.3876303;244.55233172;3141072.24205021;;0;100
13.04.2020 1:45:01;13.04.2020 1:45:01;7255;12052.46895851;1020557.01988652;7255.38762526;243.96285547;3136765.66163775;;0;100
13.04.2020 1:45:03;13.04.2020 1:45:03;7250.725001;12052.46799182;1020550.00655057;7255.38762123;244.55233172;3141072.24204627;;0;100
13.04.2020 1:45:04;13.04.2020 1:45:04;7250.725001;12052.45412854;1020450.00657227;7255.38761819;244.55233172;3141072.23652279;;0;100
13.04.2020 1:45:05;13.04.2020 1:45:05;7250.725001;12052.45412854;1020450.00858496;7255.38761416;243.96285547;3136765.65611089;;0;100
13.04.2020 1:45:06;13.04.2020 1:45:06;7250.725001;12052.45412854;1020450.00858496;7255.38761012;243.96285547;3136765.65610909;;0;100
13.04.2020 1:45:07;13.04.2020 1:45:07;7250.725001;12053.66801854;1029154.9969465;7255.38760708;244.55233172;3141072.23651784;;0;100
13.04.2020 1:45:08;13.04.2020 1:45:08;7250.725001;12053.66801854;1029154.9969465;7255.38760305;243.96285547;3136765.65610593;;0;100
13.04.2020 1:45:10;13.04.2020 1:45:10;7250.725001;12053.66801854;1029154.9969465;7255.38759901;244.55233172;3141072.23651435;;0;100
13.04.2020 1:45:11;13.04.2020 1:45:11;7250.725001;12052.45412854;1020432.68482735;7255.38759597;243.96285547;3136765.65610268;;0;100
13.04.2020 1:45:12;13.04.2020 1:45:12;7250.725001;12051.62412854;1014444.23482735;7255.38759194;245.04833172;3144650.60629462;;0;100
13.04.2020 1:45:13;13.04.2020 1:45:13;7250.725001;12052.45412854;1020428.53482735;7255.3875879;242.65094233;3127193.88992581;;0;100
13.04.2020 1:45:14;13.04.2020 1:45:14;7250.725001;12052.44691565;1020376.81011198;7255.38758486;244.55233172;3141025.51151068;;0;100
13.04.2020 1:45:15;13.04.2020 1:45:15;7250.725001;12052.44691565;1020376.52847873;7255.38758083;244.55233172;3141025.51150899;;0;100
13.04.2020 1:45:16;13.04.2020 1:45:16;7250.725001;12052.83175565;1023097.51448422;7255.38757679;244.55233172;3141025.51150719;;0;100
13.04.2020 1:45:18;13.04.2020 1:45:18;7250.725001;12053.66275565;1029089.02448422;7255.38757375;244.55233172;3141025.51150573;;0;100
13.04.2020 1:45:19;13.04.2020 1:45:19;7250.725001;12053.66275565;1029090.1112662;7255.38756972;244.55233172;3141025.51150404;;0;100
13.04.2020 1:45:20;13.04.2020 1:45:20;7250.725001;12053.66275565;1029090.1112662;7255.38756568;244.55233172;3141025.51150224;;0;100
13.04.2020 1:45:21;13.04.2020 1:45:21;7250.725001;12053.66261605;1029089.1012253;7255.38756365;244.5141856;3140748.01133744;;0;100
13.04.2020 1:45:22;13.04.2020 1:45:22;7250.725001;12052.45512854;1020436.83160933;7255.38756063;244.53316997;3140883.90133396;;0;100
13.04.2020 1:45:23;13.04.2020 1:45:23;7250.725001;12052.45512854;1020436.83160933;7255.38755759;244.51629395;3140760.51750419;;0;100
13.04.2020 1:45:25;13.04.2020 1:45:25;7250.725001;12052.45512854;1020436.83160933;7255.38755356;244.51629395;3140760.51750251;;0;100
13.04.2020 1:45:26;13.04.2020 1:45:26;7250.725001;12052.45498894;1020435.82156843;7255.38754952;244.51629395;3140760.5175007;;0;100
13.04.2020 1:45:27;13.04.2020 1:45:27;7250.725001;12052.83896854;1023150.32598157;7255.3875485;244.30029395;3139185.66127771;;0;100
13.04.2020 1:45:28;13.04.2020 1:45:28;7250.725001;12053.66896854;1029134.62598157;7255.38754447;244.41673196;3140032.83239568;;0;100
13.04.2020 1:45:29;13.04.2020 1:45:29;7250.725001;12053.66896854;1029134.62598157;7255.38754043;244.49730958;3140623.19077679;;0;100
13.04.2020 1:45:30;13.04.2020 1:45:30;7250.725001;12053.66896854;1029134.62598157;7255.38753739;244.54160798;3140945.82860295;;0;100
13.04.2020 1:45:32;13.04.2020 1:45:32;7250.725001;12053.66896854;1029133.53919959;7255.38753336;244.55004599;3141008.27405461;;0;100
13.04.2020 1:45:33;13.04.2020 1:45:33;7250.725001;12052.45412854;1020428.53482735;7255.38752932;244.55004599;3141008.2740528;;0;100
13.04.2020 1:45:34;13.04.2020 1:45:34;7250.725001;12052.45398894;1020427.52478645;7255.38752628;244.51647133;3140764.77402529;;0;100
13.04.2020 1:45:35;13.04.2020 1:45:35;7250.725001;12052.45412854;1020428.53482735;7255.38752225;244.55233172;3141025.27250305;;0;100
13.04.2020 1:45:36;13.04.2020 1:45:36;7250.725001;12052.45412854;1020428.53482735;7255.38751821;244.55233172;3141025.27250125;;0;100
13.04.2020 1:45:37;13.04.2020 1:45:37;7250.725001;12053.66896854;1029133.53919959;7255.38751517;244.55233172;3141025.27249979;;0;100
13.04.2020 1:45:39;13.04.2020 1:45:39;7250.725001;12053.66896854;1029133.53919959;7255.38751114;244.55233172;3141025.2724981;;0;100
13.04.2020 1:45:40;13.04.2020 1:45:40;7250.725001;12052.83882894;1023148.22915869;7255.3875071;244.55233172;3141025.2724963;;0;100
13.04.2020 1:45:41;13.04.2020 1:45:41;7250.725001;12053.66996854;1029137.68098157;7255.38750406;244.51647133;3140764.77401538;;0;100
13.04.2020 1:45:42;13.04.2020 1:45:42;7250.725001;12054.09179934;1031912.06215317;7255.38750003;244.55233172;3141025.27249315;;0;100
13.04.2020 1:45:43;13.04.2020 1:45:43;7250.725001;12052.87655934;1023204.16902649;7255.38749599;244.55233172;3141025.27249134;;0;100
13.04.2020 1:45:44;13.04.2020 1:45:44;7250.725001;12052.87695934;1023207.05778093;7255.38749295;244.47494233;3140462.3048185;;0;100
13.04.2020 1:45:46;13.04.2020 1:45:46;7250.725001;12052.87695934;1023207.05778093;7255.38748892;243.96659348;3136767.525602;;0;100
13.04.2020 1:45:47;13.04.2020 1:45:47;7250.725001;12052.04595934;1017219.70278093;7255.38748488;244.47494233;3140462.304815;;0;100
13.04.2020 1:45:48;13.04.2020 1:45:48;7250.725001;12054.09179934;1031916.21715317;7255.38748184;244.32667987;3139384.57590987;;0;100
13.04.2020 1:45:49;13.04.2020 1:45:49;7250.725001;12054.09179934;1031916.21715317;7255.38747781;244.55606973;3141055.00328201;;0;100
13.04.2020 1:45:50;13.04.2020 1:45:50;7250.725001;12054.09179934;1031916.21715317;7255.38747377;244.47494233;3140462.30481005;;0;100
13.04.2020 1:45:51;13.04.2020 1:45:51;7250.725001;12054.09179934;1031916.21715317;7255.38747073;244.55606973;3141052.46456386;;0;100
13.04.2020 1:45:53;13.04.2020 1:45:53;7250.725001;12052.87507284;1023199.79945593;7255.3874667;244.55606973;3141052.46456217;;0;100
13.04.2020 1:45:54;13.04.2020 1:45:54;7250.725001;12052.87507284;1023199.79945593;7255.38746266;244.55606973;3141052.46456037;;0;100
13.04.2020 1:45:55;13.04.2020 1:45:55;7250.725001;12052.87507284;1023199.79945593;7255.38745962;244.55606973;3141052.4645589;;0;100
13.04.2020 1:45:56;13.04.2020 1:45:56;7250.725001;12052.87507284;1023199.79945593;7255.38745559;244.55668999;3141056.981333;;0;100
13.04.2020 1:45:57;13.04.2020 1:45:57;7250.725001;12054.08991284;1031904.80382817;7255.38745155;244.55734126;3141061.91759554;;0;100
13.04.2020 1:45:58;13.04.2020 1:45:58;7250.725001;12054.08991284;1031904.80382817;7255.38744953;244.55802509;3141067.30399981;;0;100
13.04.2020 1:46:00;13.04.2020 1:46:00;7250.725001;12054.08991284;1031904.80382817;7255.3874465;244.45002509;3140278.28037911;;0;100
13.04.2020 1:46:01;13.04.2020 1:46:01;7250.725001;12054.08991284;1031904.80382817;7255.38744246;244.55874312;3141073.17331346;;0;100
13.04.2020 1:46:02;13.04.2020 1:46:02;7250.725001;12052.87507284;1023199.79945593;7255.38743942;244.55949705;3141079.56028252;;0;100
13.04.2020 1:46:04;13.04.2020 1:46:04;7250.725001;12052.88893612;1023299.79940492;7255.3874364;244.56028868;3141086.5020412;;0;100
13.04.2020 1:46:05;13.04.2020 1:46:05;7250.725001;12052.8889361;1023299.79944725;7258.10237445;244.56111991;3141098.12220056;;0;100
13.04.2020 1:46:06;13.04.2020 1:46:06;7250.725001;12052.88893607;1023299.79939621;7258.10237445;244.84111994;3143110.6459319;;0;100
13.04.2020 1:46:08;13.04.2020 1:46:08;7250.725001;12054.10126406;1031986.79374302;7258.10237445;244.79186964;3142764.05502401;;0;100
13.04.2020 1:46:09;13.04.2020 1:46:09;7250.725001;12054.10126406;1031986.79374302;7258.10237445;245.0212595;3144431.94273945;;0;100
13.04.2020 1:46:10;13.04.2020 1:46:10;7250.725001;12054.10126406;1031986.79374302;7258.10237445;245.0212595;3144431.94085356;;0;100
13.04.2020 1:46:12;13.04.2020 1:46:12;7250.725001;12052.88656359;1023281.71265623;7258.10237445;245.05711996;3144692.57696018;;0;100
13.04.2020 1:46:13;13.04.2020 1:46:13;7250.725001;12052.88656359;1023281.71265623;7258.10237445;244.9088575;3143614.84711331;;0;100
13.04.2020 1:46:14;13.04.2020 1:46:14;7250.725001;12052.88656359;1023281.71265623;7258.10237445;245.05711996;3144693.37866484;;0;100
13.04.2020 1:46:15;13.04.2020 1:46:15;7250.725001;12052.88656359;1023281.71265623;7258.10237445;245.05711996;3144693.37686546;;0;100
13.04.2020 1:46:16;13.04.2020 1:46:16;7250.725001;12052.88656359;1023282.46253579;7258.10237445;245.05711996;3144693.37547608;;0;100
13.04.2020 1:46:17;13.04.2020 1:46:17;7250.725001;12052.88656359;1023282.79943821;7258.10237445;245.05711996;3144693.3745321;;0;100
13.04.2020 1:46:19;13.04.2020 1:46:19;7250.725001;12053.73670293;1029365.06547185;7258.10237445;245.3948593;3147146.78881238;;0;100
13.04.2020 1:46:20;13.04.2020 1:46:20;7250.725001;12054.09896359;1031987.49574819;7258.10237445;245.05711996;3144693.37264425;;0;100
13.04.2020 1:46:21;13.04.2020 1:46:21;7250.725001;12054.09896359;1031986.74586863;7258.10237445;245.05711996;3144693.3717007;;0;100
13.04.2020 1:46:22;13.04.2020 1:46:22;7250.725001;12054.09896359;1031986.74586863;7258.10237445;245.05711996;3144693.37025994;;0;100
13.04.2020 1:46:23;13.04.2020 1:46:23;7250.725001;12052.88656359;1023281.71265623;7258.10237445;245.05711996;3144693.36887055;;0;100
13.04.2020 1:46:24;13.04.2020 1:46:24;7250.725001;12052.05556359;1017290.20265623;7258.10237445;245.05711996;3144693.36792657;;0;100
13.04.2020 1:46:26;13.04.2020 1:46:26;7250.725001;12052.88656359;1023277.55765623;7258.10237445;245.05711996;3144693.36698247;;0;100
13.04.2020 1:46:27;13.04.2020 1:46:27;7250.725001;12052.88656359;1023278.30753579;7258.10237445;244.17311996;3138276.57353495;;0;100
13.04.2020 1:46:28;13.04.2020 1:46:28;7250.725001;12054.09963359;1031983.32312755;7258.10237445;244.56111996;3141116.7313764;;0;100
13.04.2020 1:46:29;13.04.2020 1:46:29;7250.725001;12054.09963359;1031983.31950356;7258.10237445;244.46764371;3140413.20168414;;0;100
13.04.2020 1:46:30;13.04.2020 1:46:30;7250.725001;12054.09963359;1031983.66002858;7258.10237445;245.05711996;3144719.7812594;;0;100
13.04.2020 1:46:31;13.04.2020 1:46:31;7250.725001;12054.09963359;1031983.66002858;7258.10237445;244.46764371;3140413.19979734;;0;100
13.04.2020 1:46:33;13.04.2020 1:46:33;7250.725001;12054.09963359;1031983.66002858;7258.10237445;244.56111996;3141116.7295897;;0;100
13.04.2020 1:46:34;13.04.2020 1:46:34;7250.725001;12052.88656359;1023278.64443682;7258.10237445;244.56111996;3141120.33343415;;0;100
13.04.2020 1:46:35;13.04.2020 1:46:35;7250.725001;12052.88893503;1023295.64441818;7258.10237445;243.97164371;3136813.75302216;;0;100
13.04.2020 1:46:36;13.04.2020 1:46:36;7250.725001;12052.88893503;1023295.64441818;7258.10237445;244.56111996;3141120.33343088;;0;100
13.04.2020 1:46:37;13.04.2020 1:46:37;7250.725001;12052.88893503;1023295.64441818;7258.10237445;243.97164371;3136813.75301945;;0;100
13.04.2020 1:46:39;13.04.2020 1:46:39;7250.725001;12054.10200503;1032000.66000994;7258.10237445;243.86364371;3136020.84103731;;0;100
13.04.2020 1:46:40;13.04.2020 1:46:40;7250.725001;12054.10200503;1032000.66000994;7258.10237445;244.56111996;3141120.33342682;;0;100
13.04.2020 1:46:41;13.04.2020 1:46:41;7250.725001;12054.10200503;1032000.66000994;7258.10237445;244.31938125;3139333.63061448;;0;100
13.04.2020 1:46:42;13.04.2020 1:46:42;7250.725001;12054.10200503;1032000.66000994;7258.10237445;245.0212595;3144436.38474821;;0;100
13.04.2020 1:46:43;13.04.2020 1:46:43;7250.725001;12052.88893503;1023295.64441818;7258.10237445;245.05711996;3144697.01955571;;0;100
13.04.2020 1:46:44;13.04.2020 1:46:44;7250.725001;12052.88893503;1023295.64441818;7258.10237445;245.05711996;3144697.01861216;;0;100
13.04.2020 1:46:46;13.04.2020 1:46:46;7250.725001;12052.88893503;1023295.64441818;7258.10237445;245.05711996;3144697.01766805;;0;100
13.04.2020 1:46:47;13.04.2020 1:46:47;7250.725001;12052.88893503;1023295.64441818;7258.10237445;245.05711996;3144697.01672431;;0;100
13.04.2020 1:46:48;13.04.2020 1:46:48;7250.725001;12052.88893503;1023295.64441818;7258.10237445;245.05711996;3144697.01578033;;0;100
13.04.2020 1:46:49;13.04.2020 1:46:49;7250.725001;12054.10133503;1032000.67763058;7258.10237445;245.05711996;3144697.01398064;;0;100
13.04.2020 1:46:50;13.04.2020 1:46:50;7250.725001;12054.10133503;1032000.67763058;7258.10237445;245.0564997;3144692.49615332;;0;100
13.04.2020 1:46:51;13.04.2020 1:46:51;7250.725001;12054.10133503;1032000.67763058;7258.10237445;245.0564997;3144692.4948732;;0;100
13.04.2020 1:46:53;13.04.2020 1:46:53;7250.725001;12054.10133503;1032000.67763058;7258.10237445;245.0564997;3144692.4939291;;0;100
13.04.2020 1:46:54;13.04.2020 1:46:54;7250.725001;12052.83902945;1022981.23926418;7258.10237445;245.0564997;3144692.49298535;;0;100
13.04.2020 1:46:55;13.04.2020 1:46:55;7250.725001;12052.83881101;1022979.97925868;7258.10237445;245.0564997;3144692.49204137;;0;100
13.04.2020 1:46:56;13.04.2020 1:46:56;7250.725001;12052.8385553;1022978.24053271;7258.10237445;245.02063924;3144431.85476377;;0;100
13.04.2020 1:46:57;13.04.2020 1:46:57;7250.725001;12051.35418599;1012253.95650875;7258.10237445;244.90823724;3143614.30618542;;0;100
13.04.2020 1:46:58;13.04.2020 1:46:58;7250.725001;12053.39830049;1026952.4552161;7258.10237445;245.0564997;3144689.56304711;;0;100
13.04.2020 1:47:00;13.04.2020 1:47:00;7250.725001;12053.39830049;1026952.4552161;7258.10237445;245.0564997;3144689.56210429;;0;100
