<DATE_TIME><bid_top>;<bid_quantity>;<bid_amount>;<ask_top>;<ask_quantity>;<ask_amount>;<action>;<BTC_balance>;<USD_balance>;
12.04.2020 22:40:55;12.04.2020 22:40:55;7366.01999931;12208.91356384;2062007.05143402;7375.97694582;390.29201937;4308892.61994569;;0;100
12.04.2020 22:40:56;12.04.2020 22:40:56;7366.01999931;12208.91356384;2062007.05143402;7375.9769438;390.87766233;4313219.35013389;;0;100
12.04.2020 22:40:57;12.04.2020 22:40:57;7366.01999931;12208.91356384;2062007.05143402;7375.97694177;390.74451924;4312235.02771663;;0;100
12.04.2020 22:40:58;12.04.2020 22:40:58;7366.01999931;12208.91356384;2062007.05143402;7375.97693875;390.29201937;4308892.61994511;;0;100
12.04.2020 22:40:59;12.04.2020 22:40:59;7366.01999931;12208.91356384;2062051.14035431;7375.97693673;390.29201937;4308908.87838092;;0;100
12.04.2020 22:40:59;12.04.2020 22:40:59;7366.01999931;12207.71939384;2053346.11752814;7375.9769337;390.29201937;4308908.87838067;;0;100
12.04.2020 22:41:00;12.04.2020 22:41:00;7366.01999931;12207.71939384;2053346.11752814;7375.97693168;390.29201937;4308908.8783805;;0;100
12.04.2020 22:41:01;12.04.2020 22:41:01;7366.01999931;12207.71939384;2053346.11752814;7375.97692965;390.29201937;4308908.41191534;;0;100
12.04.2020 22:41:02;12.04.2020 22:41:02;7366.01999931;12207.71939384;2053346.11752814;7375.97692663;390.29201937;4308908.41191514;;0;100
12.04.2020 22:41:02;12.04.2020 22:41:02;7366.02000031;12207.71939384;2053350.17239902;7375.97692461;390.29201937;4308908.41191498;;0;100
12.04.2020 22:41:03;12.04.2020 22:41:03;7366.01999931;12207.71939384;2053346.11752814;7375.97692258;390.29201937;4308908.41191476;;0;100
12.04.2020 22:41:04;12.04.2020 22:41:04;7366.01999931;12207.71939384;2053346.11752814;7375.97691956;390.29201937;4308908.42945405;;0;100
12.04.2020 22:41:05;12.04.2020 22:41:05;7366.01999931;12208.9468987;2062296.28362164;7375.97691753;390.29201937;4308908.42945383;;0;100
12.04.2020 22:41:05;12.04.2020 22:41:05;7366.01999931;12208.9468987;2062296.28362164;7375.97691653;390.87766233;4313235.15964215;;0;100
12.04.2020 22:41:06;12.04.2020 22:41:06;7366.01999931;12208.9468987;2062296.28362164;7375.97691653;390.88713443;4313307.62120715;;0;100
12.04.2020 22:41:07;12.04.2020 22:41:07;7366.01999931;12208.9468987;2062296.28362164;7375.97691653;390.88713443;4313307.62120715;;0;100
12.04.2020 22:41:08;12.04.2020 22:41:08;7366.01999931;12208.5248987;2059202.15299854;7375.97691451;390.77713443;4312492.62856401;;0;100
12.04.2020 22:41:08;12.04.2020 22:41:08;7366.01999931;12208.7368987;2060759.31974781;7375.97691248;390.88713443;4313305.11055669;;0;100
12.04.2020 22:41:09;12.04.2020 22:41:09;7366.01999931;12207.74753449;2053554.20024657;7375.97690946;390.88713443;4313307.5318262;;0;100
