<DATE_TIME><bid_top>;<bid_quantity>;<bid_amount>;<ask_top>;<ask_quantity>;<ask_amount>;<action>;<BTC_balance>;<USD_balance>;
12.04.2020 22:36:16;12.04.2020 22:36:16;7353.00526002;12207.63057451;2050708.50809809;7376.00799903;391.18010768;4315560.92064798;;0;100
12.04.2020 22:36:17;12.04.2020 22:36:17;7353.00526204;12207.63057451;2050710.01678102;7376.00799902;391.20930767;4315776.29998199;;0;100
12.04.2020 22:36:18;12.04.2020 22:36:18;7353.00526407;12208.86616463;2059703.64345703;7376.006999;391.18010768;4315560.91937694;;0;100
12.04.2020 22:36:18;12.04.2020 22:36:18;7353.00526409;12208.86616463;2059701.39523303;7376.00599898;391.10073113;4314975.43311254;;0;100
12.04.2020 22:36:19;12.04.2020 22:36:19;7353.0052641;12208.82691451;2059413.0577932;7376.00499896;391.26430767;4316181.9765762;;0;100
12.04.2020 22:36:20;12.04.2020 22:36:20;7353.00526412;12208.87376177;2059756.66422283;7376.00499895;391.18010768;4315560.91627981;;0;100
12.04.2020 22:36:21;12.04.2020 22:36:21;7353.00526413;12208.87376177;2059756.80064283;7376.00399894;390.51508817;4310655.72849866;;0;100
12.04.2020 22:36:22;12.04.2020 22:36:22;7353.00526414;12208.83371165;2059462.31189971;7376.00299892;390.70304126;4312042.07069109;;0;100
12.04.2020 22:36:22;12.04.2020 22:36:22;7353.00526416;12207.67742177;2051051.78030784;7376.00199891;391.28868422;4316361.77423637;;0;100
12.04.2020 22:36:23;12.04.2020 22:36:23;7353.00526415;12207.67702177;2051048.83910574;7376.00199888;391.28868422;4316361.77340775;;0;100
12.04.2020 22:36:24;12.04.2020 22:36:24;7353.00526416;12207.67742177;2051051.77312784;7376.00099888;390.51508817;4310655.72684562;;0;100
12.04.2020 22:36:25;12.04.2020 22:36:25;7353.00526418;12207.67742177;2051051.77312789;7375.99999886;391.10073113;4314975.4287669;;0;100
12.04.2020 22:36:26;12.04.2020 22:36:26;7354.00000001;12207.71080175;2051297.58145007;7375.99899884;391.18010768;4315560.91788293;;0;100
12.04.2020 22:36:26;12.04.2020 22:36:26;7354.00000001;12208.90674175;2059999.89752302;7375.99799882;391.28868422;4316361.77770288;;0;100
12.04.2020 22:36:27;12.04.2020 22:36:27;7354.00000002;12208.86749163;2059711.29158199;7375.99699881;391.28868422;4316361.77643325;;0;100
12.04.2020 22:36:28;12.04.2020 22:36:28;7354.00000002;12208.90714175;2060002.83912307;7375.99699878;391.28868422;4316361.77619029;;0;100
12.04.2020 22:36:29;12.04.2020 22:36:29;7354.00000004;12208.90714175;2060005.59797692;7375.99599878;391.28868422;4316361.7743886;;0;100
12.04.2020 22:36:29;12.04.2020 22:36:29;7354.00000006;12208.90714175;2060005.07863176;7375.99499876;391.23510768;4315966.59338435;;0;100
12.04.2020 22:36:30;12.04.2020 22:36:30;7354.00000006;12208.90674175;2060002.13703176;7375.99399875;391.28868422;4316361.7724594;;0;100
12.04.2020 22:36:31;12.04.2020 22:36:31;7354.00000007;12207.71080175;2051300.05829671;7375.99399873;391.28868422;4316361.77163078;;0;100
12.04.2020 22:36:32;12.04.2020 22:36:32;7354.00000007;12207.71080175;2051300.05829671;7375.99299872;390.59446472;4311241.2121346;;0;100
12.04.2020 22:36:32;12.04.2020 22:36:32;7354.00000009;12207.71080175;2051300.05829675;7375.9919987;390.51508817;4310655.73070653;;0;100
12.04.2020 22:36:33;12.04.2020 22:36:33;7354.0000001;12207.71080175;2051300.05829675;7375.99099868;390.62366471;4311456.5898458;;0;100
12.04.2020 22:36:34;12.04.2020 22:36:34;7354.0000001;12207.70360461;2051248.33345555;7375.99099866;390.70304126;4312042.07045552;;0;100
12.04.2020 22:36:35;12.04.2020 22:36:35;7354.0000021;12207.70360461;2051248.33345602;7375.98999865;390.70304126;4312042.06979593;;0;100
12.04.2020 22:36:36;12.04.2020 22:36:36;7354.00000212;12207.70360461;2051248.33345923;7375.98899864;390.59446472;4311241.20969242;;0;100
12.04.2020 22:36:36;12.04.2020 22:36:36;7354.00000212;12207.70320461;2051245.39185923;7375.98799863;391.28868422;4316361.76451166;;0;100
12.04.2020 22:36:37;12.04.2020 22:36:37;7354.00000212;12208.89954461;2059949.24319428;7375.98799861;391.09930767;4314961.2905599;;0;100
12.04.2020 22:36:38;12.04.2020 22:36:38;7354.00000214;12208.89994461;2059952.18479433;7375.9879986;391.15430767;4315368.18320287;;0;100
12.04.2020 22:36:39;12.04.2020 22:36:39;7354.00000214;12208.47552006;2056847.68653622;7375.98799859;390.71330767;4312117.79315555;;0;100
12.04.2020 22:36:40;12.04.2020 22:36:40;7354.00000215;12208.68752006;2058401.46286576;7375.98699857;390.70304126;4312042.06768758;;0;100
12.04.2020 22:36:40;12.04.2020 22:36:40;7354.00000217;12208.89952006;2059949.06307822;7375.98599854;391.28868422;4316361.76180735;;0;100
12.04.2020 22:36:41;12.04.2020 22:36:41;7354.00000217;12208.9067172;2060000.78773942;7375.98499853;391.18010768;4315560.90149893;;0;100
12.04.2020 22:36:42;12.04.2020 22:36:42;7354.00000217;12207.7103772;2051295.76740437;7375.98499852;391.28868422;4316361.76029478;;0;100
12.04.2020 22:36:43;12.04.2020 22:36:43;7354.00000219;12207.7099772;2051292.82580443;7375.9839985;391.18010768;4315560.89964224;;0;100
12.04.2020 22:36:44;12.04.2020 22:36:44;7354.0000022;12207.7103772;2051295.76740443;7375.98299848;391.18010768;4315560.89842619;;0;100
12.04.2020 22:36:44;12.04.2020 22:36:44;7354.00000221;12207.7103772;2051295.76740446;7375.98199846;390.59446472;4311241.20527967;;0;100
12.04.2020 22:36:45;12.04.2020 22:36:45;7354.00000221;12207.7103772;2051295.76740446;7375.98099845;390.70304126;4312042.06330877;;0;100
12.04.2020 22:36:46;12.04.2020 22:36:46;7354.00000223;12207.7099772;2051292.8258045;7375.98099842;391.34368422;4316767.43385057;;0;100
12.04.2020 22:36:47;12.04.2020 22:36:47;7354.00000223;12207.7099772;2051292.8258045;7375.97999841;391.20930767;4315776.27306087;;0;100
12.04.2020 22:36:48;12.04.2020 22:36:48;7354.00000224;12208.9067172;2060000.78773955;7375.9789984;390.51508817;4310655.72336337;;0;100
12.04.2020 22:36:48;12.04.2020 22:36:48;7354.00000225;12208.9063172;2059997.84613958;7375.97799838;390.59446472;4311241.20257812;;0;100
12.04.2020 22:36:49;12.04.2020 22:36:49;7354.00000226;12208.9067172;2060000.78773958;7375.97799836;391.28868422;4316361.75025676;;0;100
12.04.2020 22:36:50;12.04.2020 22:36:50;7354.00000226;12208.9067172;2060000.78773958;7375.97699833;390.70304126;4312042.05992992;;0;100
12.04.2020 22:36:51;12.04.2020 22:36:51;7354.00000227;12208.9067172;2060000.78773963;7375.97599832;391.28868422;4316361.74779545;;0;100
12.04.2020 22:36:51;12.04.2020 22:36:51;7354.00000329;12208.9067172;2060000.78774126;7375.9749983;390.62366471;4311456.57911232;;0;100
12.04.2020 22:36:52;12.04.2020 22:36:52;7354.0000043;12207.7103772;2051297.63640874;7375.97399829;391.28868422;4316361.74578687;;0;100
12.04.2020 22:36:53;12.04.2020 22:36:53;7354.00000532;12207.9213772;2052849.33041077;7375.97399828;391.28868422;4316361.74554391;;0;100
12.04.2020 22:36:54;12.04.2020 22:36:54;7354.00000633;12207.7103772;2051295.76741012;7375.97299826;391.10073113;4314975.40730251;;0;100
12.04.2020 22:36:55;12.04.2020 22:36:55;7354.00000633;12207.7103772;2051295.76741012;7375.97199824;390.5734582;4311086.25550495;;0;100
12.04.2020 22:36:55;12.04.2020 22:36:55;7354.00000633;12207.70318006;2051244.04274892;7375.97099822;391.15910116;4315405.94102786;;0;100
12.04.2020 22:36:56;12.04.2020 22:36:56;7354.00000633;12208.89952006;2059949.05590397;7375.97099822;391.23847771;4315991.42015859;;0;100
12.04.2020 22:36:57;12.04.2020 22:36:57;7354.00000635;12208.89952006;2059949.05590581;7375.9699982;391.15910116;4315405.93930554;;0;100
12.04.2020 22:36:58;12.04.2020 22:36:58;7354.00000636;12208.89912006;2059946.11430584;7375.96899818;390.5734582;4311086.25385191;;0;100
12.04.2020 22:36:58;12.04.2020 22:36:58;7354.00000637;12208.89912006;2059946.11430585;7375.96799816;390.76141129;4312472.58946584;;0;100
12.04.2020 22:36:59;12.04.2020 22:36:59;7354.00000737;12208.89952006;2059950.9319103;7375.96699815;391.23847771;4315991.41542879;;0;100
12.04.2020 22:37:01;12.04.2020 22:37:01;7354.0000064;12208.89952006;2059949.05590591;7375.96599812;390.5734582;4311086.25219888;;0;100
12.04.2020 22:37:02;12.04.2020 22:37:02;7354.00000641;12208.89952006;2059949.05590594;7375.9649981;390.5734582;4311086.25164787;;0;100
12.04.2020 22:37:02;12.04.2020 22:37:02;7354.00000642;12207.72368531;2051392.81859167;7375.96399808;390.76141129;4312472.58650997;;0;100
12.04.2020 22:37:03;12.04.2020 22:37:03;7354.00000642;12207.72368531;2051392.81859167;7375.96399806;390.68203474;4311887.10774693;;0;100
12.04.2020 22:37:04;12.04.2020 22:37:04;7354.00000642;12207.68993841;2051147.26347325;7375.96299804;391.2676777;4316206.79768378;;0;100
12.04.2020 22:37:05;12.04.2020 22:37:05;7354.00000642;12207.72366801;2051392.81836945;7375.96199804;391.34179821;4316753.50610061;;0;100
12.04.2020 22:37:05;12.04.2020 22:37:05;7354.00000642;12207.72366801;2051392.81836945;7375.96099803;391.34179821;4316753.50465626;;0;100
12.04.2020 22:37:06;12.04.2020 22:37:06;7354.00000643;12207.72406801;2051395.75996945;7375.95999801;391.34179821;4316753.50333689;;0;100
12.04.2020 22:37:07;12.04.2020 22:37:07;7354.00000944;12208.92000801;2060099.71471083;7375.95999799;391.2676777;4316206.79318241;;0;100
12.04.2020 22:37:08;12.04.2020 22:37:08;7354.00000642;12208.92000801;2060097.8387045;7375.95899798;391.15910116;4315405.93582997;;0;100
12.04.2020 22:37:09;12.04.2020 22:37:09;7354.00001047;12208.92040801;2060100.7803045;7375.95799797;391.15910116;4315405.93474831;;0;100
12.04.2020 22:37:09;12.04.2020 22:37:09;7354.00001047;12208.92040801;2060100.7803045;7375.95699794;391.23179821;4315938.50668082;;0;100
12.04.2020 22:37:10;12.04.2020 22:37:10;7354.00001048;12208.92000801;2060097.83871123;7375.95699793;391.28679821;4316345.39914111;;0;100
12.04.2020 22:37:11;12.04.2020 22:37:11;7354.0000125;12208.49640801;2057001.27977817;7375.95599792;391.34179821;4316753.49723608;;0;100
12.04.2020 22:37:12;12.04.2020 22:37:12;7354.00001251;12208.70840801;2058553.18009988;7375.9549979;390.5734582;4311086.25457988;;0;100
12.04.2020 22:37:12;12.04.2020 22:37:12;7354.00001251;12207.72406801;2051395.75997684;7375.95399788;391.23322167;4315952.63969284;;0;100
12.04.2020 22:37:13;12.04.2020 22:37:13;7354.00001251;12207.72406801;2051395.75998051;7375.95299787;391.34179821;4316753.49410132;;0;100
12.04.2020 22:37:14;12.04.2020 22:37:14;7356.0199993;12207.72409193;2051397.81275418;7375.95299785;390.75615525;4312433.8183315;;0;100
12.04.2020 22:37:15;12.04.2020 22:37:15;7356.0199993;12207.72449193;2051398.90706493;7375.95199784;390.68203474;4311887.10928255;;0;100
12.04.2020 22:37:16;12.04.2020 22:37:16;7356.0199993;12207.72449193;2051398.90706493;7375.95099782;391.15910116;4315405.92687101;;0;100
12.04.2020 22:37:16;12.04.2020 22:37:16;7356.0199993;12207.72449193;2051400.75507694;7375.9499978;390.5734582;4311086.25254482;;0;100
12.04.2020 22:37:17;12.04.2020 22:37:17;7356.01999931;12207.71729479;2051350.95871138;7375.94899779;391.34179821;4316753.50700386;;0;100
12.04.2020 22:37:18;12.04.2020 22:37:18;7356.01999932;12208.91366479;2060056.22515819;7375.94899776;391.2676777;4316206.79766471;;0;100
12.04.2020 22:37:19;12.04.2020 22:37:19;7356.01999932;12208.91366479;2060056.49799819;7375.94799775;391.34179821;4316753.50496972;;0;100
12.04.2020 22:37:20;12.04.2020 22:37:20;7356.01999932;12208.91366479;2060056.51953819;7375.94699773;391.2676777;4316206.79469715;;0;100
12.04.2020 22:37:20;12.04.2020 22:37:20;7356.01999932;12208.91366479;2060056.51953819;7375.94599772;391.2676777;4316206.79409255;;0;100
12.04.2020 22:37:21;12.04.2020 22:37:21;7356.01999934;12208.91366479;2060056.51953823;7375.9449977;391.2676777;4316206.7928473;;0;100
12.04.2020 22:37:22;12.04.2020 22:37:22;7356.01999935;12208.91366479;2060056.0933184;7375.94499768;391.34179821;4316753.50097715;;0;100
12.04.2020 22:37:23;12.04.2020 22:37:23;7356.01999936;12208.91326479;2060053.57713027;7375.94399767;391.23322167;4315952.64517928;;0;100
12.04.2020 22:37:23;12.04.2020 22:37:23;7356.01999937;12208.91366479;2060056.51953826;7375.94299765;391.34179821;4316753.49903265;;0;100
12.04.2020 22:37:24;12.04.2020 22:37:24;7356.01999937;12208.92086193;2060108.24419946;7375.94199764;391.34179821;4316753.49776827;;0;100
12.04.2020 22:37:25;12.04.2020 22:37:25;7356.01999939;12208.92086193;2060108.24419952;7375.94199761;391.34179821;4316753.49753057;;0;100
12.04.2020 22:37:26;12.04.2020 22:37:26;7356.01999939;12208.92046193;2060105.30179153;7375.9409976;391.2676777;4316206.78693708;;0;100
12.04.2020 22:37:27;12.04.2020 22:37:27;7356.01999939;12208.92046193;2060105.30179153;7375.93999758;390.5734582;4311086.2643147;;0;100
12.04.2020 22:37:27;12.04.2020 22:37:27;7356.01999941;12208.92086193;2060108.24419955;7375.93899756;390.5734582;4311086.26381868;;0;100
12.04.2020 22:37:28;12.04.2020 22:37:28;7356.01999942;12208.92086193;2060108.24419959;7375.93899755;391.2676777;4316206.78444658;;0;100
12.04.2020 22:37:29;12.04.2020 22:37:29;7356.01999943;12208.92086193;2060108.2427196;7375.93799753;390.5734582;4311086.26321267;;0;100
12.04.2020 22:37:30;12.04.2020 22:37:30;7356.01999943;12208.92046193;2060105.3017916;7375.93699751;390.65283475;4311671.73909353;;0;100
12.04.2020 22:37:31;12.04.2020 22:37:31;7356.01999945;12208.92086193;2060108.24419963;7375.93599747;391.15910116;4315405.92710099;;0;100
12.04.2020 22:37:32;12.04.2020 22:37:32;7356.01999946;12208.92086193;2060108.24419966;7375.93499746;390.76141129;4312472.59141343;;0;100
12.04.2020 22:37:33;12.04.2020 22:37:33;7356.01999947;12208.92046193;2060105.30179167;7375.93399745;390.5734582;4311086.26100863;;0;100
12.04.2020 22:37:33;12.04.2020 22:37:33;7356.01999947;12208.92086193;2060108.23779167;7375.93299743;390.65283475;4311671.73665136;;0;100
12.04.2020 22:37:34;12.04.2020 22:37:34;7356.01999947;12208.92086193;2060108.23779167;7375.93199742;391.34705425;4316792.25267285;;0;100
12.04.2020 22:37:35;12.04.2020 22:37:35;7356.01999947;12208.92086193;2060108.23779167;7375.93199741;390.5734582;4311086.25990661;;0;100
12.04.2020 22:37:36;12.04.2020 22:37:36;7356.01999948;12208.92086193;2060108.23061171;7375.93099739;391.23847771;4315991.39745264;;0;100
12.04.2020 22:37:37;12.04.2020 22:37:37;7356.01999948;12207.72449193;2051403.24499289;7375.92999736;391.15910116;4315405.92028099;;0;100
12.04.2020 22:37:38;12.04.2020 22:37:38;7356.01999948;12207.72449193;2051403.24499289;7375.92899735;390.65283475;4311671.73412981;;0;100
12.04.2020 22:37:38;12.04.2020 22:37:38;7356.01999948;12207.72449193;2051403.24499289;7375.92799733;390.76141129;4312472.58642861;;0;100
12.04.2020 22:37:39;12.04.2020 22:37:39;7356.01999948;12207.72449193;2051403.24499289;7375.92799731;391.34705425;4316792.24662512;;0;100
12.04.2020 22:37:40;12.04.2020 22:37:40;7356.01999948;12207.71729479;2051351.52033169;7375.92699728;391.34705425;4316792.24596552;;0;100
12.04.2020 22:37:41;12.04.2020 22:37:41;7356.01999948;12207.71729479;2051352.70333169;7375.92599728;391.26296151;4316168.34163098;;0;100
12.04.2020 22:37:42;12.04.2020 22:37:42;7356.01999948;12208.91345479;2060057.74393814;7375.92499726;390.73231855;4312255.57434621;;0;100
12.04.2020 22:37:42;12.04.2020 22:37:42;7356.01999948;12208.91345479;2060057.74393814;7375.92399725;391.31796151;4316575.23221038;;0;100
12.04.2020 22:37:43;12.04.2020 22:37:43;7356.01999948;12208.91345479;2060057.74393814;7375.92399722;391.37296151;4316983.33196741;;0;100
12.04.2020 22:37:44;12.04.2020 22:37:44;7356.01999948;12208.91345479;2060057.74393814;7375.92299721;391.29358496;4316397.85473656;;0;100
12.04.2020 22:37:45;12.04.2020 22:37:45;7356.01999948;12208.91345479;2060057.74393814;7375.92199719;390.707942;4312078.19670015;;0;100
12.04.2020 22:37:46;12.04.2020 22:37:46;7356.01999948;12207.71729479;2051351.52033169;7375.92099717;390.707942;4312078.19586056;;0;100
12.04.2020 22:37:47;12.04.2020 22:37:47;7356.01999948;12207.72449193;2051404.42799289;7375.91999716;390.67874201;4311862.81849019;;0;100
12.04.2020 22:37:47;12.04.2020 22:37:47;7356.01999948;12207.72449193;2051404.42799289;7375.91899714;390.59936546;4311277.34283236;;0;100
12.04.2020 22:37:48;12.04.2020 22:37:48;7356.01999948;12207.72449193;2051403.24499289;7375.91799712;391.37296151;4316983.32408263;;0;100
12.04.2020 22:37:49;12.04.2020 22:37:49;7356.01999948;12207.72449193;2051403.24499289;7375.9179971;391.29358496;4316397.84833032;;0;100
12.04.2020 22:37:50;12.04.2020 22:37:50;7356.01999948;12208.92065193;2060108.28559934;7375.91699708;391.29358496;4316397.84708508;;0;100
12.04.2020 22:37:51;12.04.2020 22:37:51;7356.01999948;12208.92065193;2060108.28559934;7375.91599707;390.59936546;4311277.34112432;;0;100
12.04.2020 22:37:51;12.04.2020 22:37:51;7356.01999948;12208.92065193;2060108.28559934;7375.91499705;390.67874201;4311862.81541762;;0;100
12.04.2020 22:37:52;12.04.2020 22:37:52;7356.01999948;12208.92065193;2060109.46859934;7375.91399704;390.707942;4312078.19140701;;0;100
12.04.2020 22:37:53;12.04.2020 22:37:53;7356.01999948;12208.92065193;2060109.46859934;7375.91399701;390.78731855;4312663.66592898;;0;100
12.04.2020 22:37:54;12.04.2020 22:37:54;7356.01999948;12208.92065193;2060109.46859934;7375.91299701;390.78731855;4312663.66526939;;0;100
12.04.2020 22:37:55;12.04.2020 22:37:55;7356.01999948;12208.92065193;2060109.46859934;7375.91199699;390.67874201;4311862.81360583;;0;100
12.04.2020 22:37:55;12.04.2020 22:37:55;7356.02000149;12207.72449193;2051405.84199344;7375.91199697;390.18274201;4308204.36125532;;0;100
12.04.2020 22:37:56;12.04.2020 22:37:56;7356.0200025;12207.30057043;2048304.46492652;7375.91199695;390.29131855;4309005.21202116;;0;100
12.04.2020 22:37:57;12.04.2020 22:37:57;7356.02000453;12207.51157043;2049852.61873699;7375.91199693;390.29131855;4309009.00081103;;0;100
12.04.2020 22:37:58;12.04.2020 22:37:58;7356.02000755;12207.72257043;2051396.71674278;7375.91199692;390.211942;4308423.52636361;;0;100
12.04.2020 22:37:58;12.04.2020 22:37:58;7356.02000958;12207.72257043;2051396.71674483;7375.93299742;390.68900842;4311945.17836095;;0;100
12.04.2020 22:37:59;12.04.2020 22:37:59;7356.0200126;12208.91873043;2060101.75736353;7375.91199689;390.76838497;4312530.65165333;;0;100
12.04.2020 22:38:01;12.04.2020 22:38:01;7356.02001765;12208.96978583;2060473.23628107;7375.91199685;390.87696151;4313331.50283729;;0;100
12.04.2020 22:38:02;12.04.2020 22:38:02;7356.02001966;12208.96978583;2060473.23611262;7375.91199683;390.87696151;4313331.50265729;;0;100
12.04.2020 22:38:02;12.04.2020 22:38:02;7356.02002269;12208.96978583;2060473.23611538;7375.91199681;390.87696151;4313331.50265728;;0;100
12.04.2020 22:38:03;12.04.2020 22:38:03;7356.02002471;12208.96978583;2060473.23612852;7375.9119968;390.87696151;4313331.50381231;;0;100
12.04.2020 22:38:04;12.04.2020 22:38:04;7356.02002674;12208.96978583;2060473.23613058;7375.93299742;390.68900842;4311945.17836095;;0;100
12.04.2020 22:38:05;12.04.2020 22:38:05;7356.02002976;12208.96978583;2060473.23613312;7375.91199677;390.68900842;4311945.17720592;;0;100
12.04.2020 22:38:05;12.04.2020 22:38:05;7356.02003178;12207.77362583;2051768.19553821;7375.91199675;390.87696151;4313331.50265727;;0;100
12.04.2020 22:38:06;12.04.2020 22:38:06;7356.02003481;12207.77362583;2051768.19554097;7375.91199673;390.87696151;4313331.50265727;;0;100
12.04.2020 22:38:07;12.04.2020 22:38:07;7356.02003683;12207.77362583;2051768.19554282;7375.91199672;390.87696151;4313331.50381229;;0;100
12.04.2020 22:38:08;12.04.2020 22:38:08;7356.02003886;12207.77339669;2051766.88567795;7375.91199671;390.76838497;4312530.65165331;;0;100
12.04.2020 22:38:09;12.04.2020 22:38:09;7356.02004188;12207.77327861;2051766.14510411;7375.91199669;390.76838497;4312530.65165331;;0;100
12.04.2020 22:38:09;12.04.2020 22:38:09;7356.0200439;12207.76608147;2051714.42044496;7375.91199667;390.87696151;4313331.50265725;;0;100
12.04.2020 22:38:10;12.04.2020 22:38:10;7356.02004692;12208.96235955;2060420.20164005;7375.91199665;390.87696151;4313331.50265725;;0;100
12.04.2020 22:38:11;12.04.2020 22:38:11;7356.02004895;12208.96258858;2060421.51054329;7375.91199663;390.79758496;4312746.02820984;;0;100
12.04.2020 22:38:12;12.04.2020 22:38:12;7356.02005197;12208.96258858;2060421.51055713;7375.91199662;390.87696151;4313331.50381227;;0;100
12.04.2020 22:38:12;12.04.2020 22:38:12;7356.02005298;12208.96258858;2060421.51055805;7375.91199661;390.68900842;4311945.17720591;;0;100
