<bid>;<ask>
0.500000;0.5
0.499999;0.5
0.500000;0.499999
0.5;0.499999
0.499999;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.5
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.499999
0.500000;0.5
0.499999;0.5
0.499999;0.499999
0.500000;0.5
0.5;0.499999
0.499999;0.499987
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.499999
0.499999;0.499999
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.499999;0.499999
0.500000;0.5
0.499999;0.5
0.500000;0.499999
0.499999;0.499999
0.500000;0.499987
0.5;0.499999
0.499999;0.499999
0.500000;0.5
0.5;0.499999
0.500000;0.499999
0.500000;0.499999
0.500000;0.5
0.5;0.499999
0.500000;0.5
0.500000;0.5
0.500000;0.5
0.5;0.499999
0.500000;0.5
0.500000;0.499999
0.500000;0.5
0.500000;0.5
0.5;0.499999
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.499981
0.499999;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.5
0.500000;0.499981
0.499999;0.499999
0.500000;0.499987
0.499999;0.5
0.500000;0.499999
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.499999
0.500000;0.5
0.499999;0.499999
0.500000;0.5
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.499987
0.499999;0.499999
0.500000;0.5
0.499999;0.499999
0.500000;0.499981
0.499999;0.5
0.500000;0.499999
0.500000;0.499999
0.499999;0.5
0.499999;0.5
0.500000;0.499999
0.500000;0.5
0.499999;0.5
0.500000;0.499987
0.500000;0.5
0.499999;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.499999
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.499999;0.499999
0.500000;0.5
0.499999;0.499999
0.500000;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.499999
0.500000;0.499981
0.499999;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.499999
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.499999;0.499999
0.499999;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.499999;0.499999
0.500000;0.5
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.500018;0.499999
0.499981;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.500000;0.499999
0.499999;0.5
0.499999;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.499981
0.499999;0.5
0.500000;0.5
0.500000;0.499999
0.499999;0.499999
0.500000;0.5
0.499999;0.5
0.500000;0.499999
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.499999;0.499999
0.500000;0.499987
0.499999;0.5
0.500000;0.500012
0.5;0.499987
0.499999;0.499999
0.500000;0.5
0.500000;0.499981
0.500018;0.5
0.5;0.499999
0.499980;0.5
0.500000;0.5
0.499999;0.5
0.499999;0.5
0.500000;0.499999
0.499999;0.5
0.499999;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.499999
0.500000;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.5
0.499999;0.499999
0.500000;0.5
0.499999;0.499999
0.500000;0.5
0.500000;0.499981
0.499999;0.5
0.500000;0.499999
0.5;0.499981
0.499999;0.5
0.500000;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.5
0.499999;0.499999
0.500000;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.5
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.500000;0.499999
0.499999;0.5
0.500000;0.5
0.500000;0.5
0.499999;0.5
0.500000;1
0.5;0
0.499999;0.5
0.500000;0.499999
0.500000;0.5
0.499999;0.5
0.500000;0.5
0.499999;0.5
0.500000;0.499999
0.500810;0.5
0.5;0.499999
0.500000;0.5
0.500000;0.499999
0.5;0.499999
0.500000;0.5
0.499999;0.5
0.5;0.499999
0.500018;0.5
0.5;0.499999
0.499981;0.5
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.500018;0.499999
0.499981;0.5
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.560051
0.5;0.439948
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499987
0.5;0.499999
0.500000;0.5
0.500000;0.5
0.499999;0.5
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.500000
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.500000
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.5;0.499999
0.499999;0.5
0.5;0.499999
0.5;0.499987
0.500000;0.499999
0.499999;0.499999
0.500000;0.5
0.5;0.499999
0.5;0.499999
0.5;0.490273
0.5;0.499999
0.5;0.500000
0.5;0.499999
0.5;0.500000
0.5;0.499999
0.5;0.499999
0.5;0.500000
0.5;0.500000
0.5;0.499999
0.5;0.500000
0.499188;0.319938
0.450811;0.680061
0.5;0.499987
0.5;0.499993
0.500018;0.5
0.5;0.499999
0.5;0.499981
0.499981;0.5
0.500018;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.500006
0.5;0.499993
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.5;0.499993
0.5;0.499993
0.5;0.499993
0.5;0.499993
0.5;0.499993
0.5;0.499987
0.5;0.499993
0.5;0.499987
0.5;0.499993
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.5;0.499999
0.5;0.499987
0.5;0.499987
0.5;0.499999
0.5;0.499981
0.5;0.500006
0.5;0.499993
0.5;0.499987
0.5;0.499993
0.5;0.499987
0.5;0.499993
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.460005;0.5
0.5;0.499993
0.5;0.495319
0.5;0.499987
0.5;0.499993
0.5;0.499987
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.5;0.499987
0.5;0.499993
0.5;0.499999
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.5;0.500006
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.5;0.500006
0.5;0.499981
0.5;0.499993
0.5;0.499987
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.485440
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.499989;0.5
0.5;0.499985
0.5;0.499981
0.5;0.499985
0.5;0.499999
0.5;0.499981
0.5;0.499985
0.5;0.499999
0.5;0.499981
0.5;0.499985
0.5;0.499995
0.5;0.490248
0.5;0.499985
0.5;0.499999
0.5;0.499985
0.5;0.499981
0.5;0.499985
0.5;0.499999
0.5;0.499985
0.5;0.499981
0.5;0.499985
0.5;0.499999
0.5;0.499981
0.5;0.499985
0.5;0.499995
0.5;0.499985
0.5;0.499999
0.5;0.499981
0.5;0.499985
0.5;0.499995
0.5;0.499985
0.5;0.499987
0.5;0.499993
0.5;0.499985
0.5;0.499999
0.5;0.499981
0.5;0.499991
0.5;0.499989
0.5;0.499985
0.5;0.499995
0.5;0.499985
0.5;0.499999
0.5;0.499981
0.5;0.499991
0.5;0.499993
0.5;0.499993
0.5;0.500024
0.5;0.499956
0.5;0.499999
0.5;0.499985
0.5;0.499995
0.5;0.499987
0.5;0.499998
0.5;0.300418
0.499985;0.5
0.540061;0.699563
0.459938;0.499991
0.5;0.499993
0.500014;0.5
0.5;0.499991
0.5;0.499999
0.499985;0.499981
0.5;0.499985
0.5;0.499995
0.5;0.499998
0.5;0.499987
0.5;0.499998
0.5;0.499983
0.5;0.499999
0.5;0.499985
0.5;0.499999
0.5;0.499981
0.5;0.499985
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.5;0.499999
0.5;0.499985
0.5;0.499995
0.5;0.499985
0.5;0.499999
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499985
0.5;0.499995
0.5;0.499985
0.5;0.499987
0.5;0.499985
0.5;0.499995
0.5;0.499991
0.5;0.499993
0.5;0.499992
0.5;0.499987
0.5;0.499993
0.5;0.499992
0.5;0.499999
0.5;0.499981
0.5;0.499992
0.5;0.499987
0.5;0.499993
0.5;0.499968
0.5;0.499986
0.5;0.499981
0.5;0.499968
0.5;0.499986
0.5;0.499981
0.5;0.499986
0.5;0.499981
0.5;0.499986
0.5;0.499987
0.5;0.499986
0.5;0.499987
0.5;0.499993
0.5;0.499992
0.490000;0.499981
0.5;0.499986
0.5;0.499981
0.5;0.499986
0.5;0.499981
0.5;0.499986
0.5;0.493960
0.5;0.499986
0.5;0.499981
0.5;0.500006
0.5;0.499980
0.5;0.499999
0.5;0.499981
0.5;0.497281
0.5;0.499986
0.5;0.499994
0.729999;0.5
0.5;0.499986
0.270000;0.5
0.5;0.499987
0.5;0.499993
0.5;0.499992
0.5;0.499981
0.5;0.500006
0.5;0.499980
0.5;0.500013
0.5;0.499986
0.5;0.499999
0.5;0.499981
0.5;0.499986
0.5;0.499981
0.5;0.499999
0.5;0.499986
0.5;0.499981
0.5;0.499986
0.5;0.499987
0.5;0.499993
0.5;0.499993
0.5;0.499999
0.5;0.499981
0.5;0.499986
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499986
0.5;0.499981
0.5;0.499999
0.5;0.499986
0.5;0.499999
0.5;0.499981
0.5;0.499986
0.5;0.499987
0.5;0.499993
0.5;0.499986
0.5;0.499981
0.5;0.499986
0.5;0.499981
0.5;0.499986
0.5;0.499981
0.5;0.499986
0.5;0.499987
0.5;0.499999
0.5;0.499981
0.5;0.499986
0.5;0.499981
0.5;0.499986
0.5;0.499999
0.5;0.499981
0.5;0.310579
0.5;0.689362
0.5;0.499954
0.5;0.499981
0.5;0.499981
0.5;0.499987
0.5;0.499993
0.5;0.499987
0.5;0.499981
0.5;0.499968
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499999
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.5;0.499999
0.5;0.499981
0.5;0.499987
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499999
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499519
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499987
0.5;0.499993
0.5;0.499993
0.5;0.499993
0.5;0.499993
0.5;0.499987
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.5;0.499168
0.5;0.499981
0.5;0.499981
0.5;0.499987
0.5;0.499993
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.5;0.499993
0.5;0.499987
0.5;0.499993
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.500006
0.5;0.499174
0.5;0.499987
0.5;0.499981
0.5;0.499987
0.5;0.499999
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499987
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499981
0.5;0.499987
0.5;0.499993
0.5;0.499987
0.5;0.499987
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.5;0.499981
0.5;0.499999
0.5;0.499999
0.5;0.499981
0.5;0.499992
0.5;0.499988
0.5;0.499997
0.5;0.499981
0.5;0.499999
0.5;0.499986
0.5;0.499999
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499992
0.500000;0.5
0.5;0.499981
0.5;0.499999
0.500013;0.5
0.500000;0.499986
0.5;0.499999
0.500013;0.464222
0.5;0.499999
0.500000;0.5
0.500013;0.500000
0.500000;0.499999
0.500013;0.5
0.499945;0.5
0.500013;0.5
0.5;0.535667
0.5;0.499987
0.500000;0.499988
0.5;0.499997
0.500000;0.499999
0.5;0.499981
0.500000;0.499999
0.5;0.499999
0.5;0.499981
0.500013;0.499999
0.5;0.499981
0.5;0.499999
0.500000;0.499999
0.5;0.499974
0.499986;0.5
0.500013;0.499999
0.5;0.499986
0.5;0.499999
0.500000;0.499981
0.5;0.499999
0.500013;0.499999
0.5;0.499981
0.5;0.499999
0.500000;0.499999
0.5;0.499981
0.500000;0.5
0.5;0.499999
0.5;0.499981
0.500013;0.5
0.5;0.499999
0.500000;0.5
0.5;0.499981
0.5;0.499999
0.5;0.499981
0.500000;0.5
0.5;0.499999
0.500000;0.499981
0.5;0.499999
0.500013;0.5
0.5;0.499981
0.500000;0.5
0.500000;0.499999
0.5;0.499981
0.500000;0.5
0.5;0.499999
0.500000;0.499981
0.5;0.499986
0.500013;0.5
0.5;0.499995
0.5;0.499992
0.500000;0.5
0.500013;0.5
0.5;0.499993
0.5;0.499992
0.500000;0.5
0.5;0.499981
0.5;0.499999
0.500013;0.499987
0.5;0.499998
0.500000;0.499995
0.500013;0.499986
0.500000;0.499981
0.500013;0.5
0.5;0.499986
0.5;0.499981
0.500000;0.5
0.5;0.499999
0.5;0.499981
0.499986;0.499992
0.500013;0.5
0.5;0.499988
0.500013;0.5
0.5;0.499992
0.5;0.499993
0.500000;0.499995
0.500013;0.499992
0.5;0.499993
0.5;0.499981
0.500000;0.5
0.500013;0.5
0.5;0.499986
0.500000;0.499987
0.5;0.499993
0.499822;0.499999
0.500000;0.5
0.5;0.499981
0.500013;0.499999
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.500000;0.499999
0.5;0.499981
0.500022;0.5
0.5;0.499999
0.5;0.499995
0.5;0.499987
0.500000;0.499993
0.499986;0.499993
0.500036;0.499983
0.5;0.499987
0.499986;0.5
0.500013;0.499993
0.500022;0.5
0.5;0.499958
0.499917;0.5
0.5;0.499981
0.5;0.499995
0.5;0.499987
0.500022;0.5
0.5;0.499993
0.500000;0.499983
0.500022;0.499981
0.5;0.500006
0.500000;0.499970
0.500022;0.499987
0.5;0.499993
0.500000;0.499983
0.5;0.499987
0.500022;0.499993
0.5;0.499983
0.5;0.499987
0.500000;0.499993
0.499908;0.5
0.500000;0.5
0.5;0.499999
0.5;0.499977
0.5;0.499987
0.5;0.499993
0.500022;0.5
0.500000;0.499999
0.5;0.499999
0.5;0.499987
0.5;0.499993
0.500018;0.5
0.5;0.499995
0.500000;0.499981
0.500018;0.5
0.5;0.499999
0.500004;0.5
0.5;0.499999
0.500018;0.499987
0.500022;0.5
0.500018;0.499977
0.5;0.499987
0.5;0.499993
0.500022;0.5
0.5;0.499999
0.500000;0.499977
0.5;0.499987
0.500018;0.5
0.500004;0.499993
0.5;0.499983
0.500018;0.5
0.5;0.499999
0.500022;0.499987
0.500018;0.5
0.500022;0.499993
0.5;0.499983
0.500018;0.5
0.500022;0.499981
0.500018;0.5
0.500000;0.499977
0.500022;0.499981
0.500018;0.5
0.500041;0.499977
0.5;0.499981
0.500022;0.5
0.499645;0.499999
0.5;0.499964
0.500354;0.5
0.500018;0.499999
0.5;0.499977
0.5;0.499987
0.499646;0.5
0.500376;0.499999
0.5;0.499977
0.5;0.499987
0.500018;0.5
0.500022;0.499993
0.5;0.499983
0.500018;0.5
0.500022;0.499999
0.5;0.499987
0.500018;0.5
0.5;0.499989
0.500000;0.5
0.500022;0.499981
0.500018;0.5
0.5;0.500006
0.5;0.499993
0.5;0.499981
0.500022;0.5
0.500018;0.499995
0.500022;0.499981
0.500018;0.5
0.5;0.499977
0.5;0.499981
0.500022;0.5
0.500018;0.499999
0.5;0.499999
0.500022;0.499981
0.499830;0.499995
0.500022;0.499981
0.500018;0.5
0.5;0.499977
0.500000;0.499987
0.500022;0.5
0.500000;0.499993
0.500018;0.499983
0.500022;0.499981
0.500018;0.5
0.5;0.499977
0.5;0.499987
0.500000;0.5
0.500022;0.499977
0.500018;0.5
0.5;0.499999
0.500022;0.499981
0.5;0.499995
0.500018;0.5
0.500022;0.499981
0.500018;0.499999
0.500022;0.5
0.5;0.499977
0.500018;0.499999
0.500022;0.499981
0.5;0.499995
0.500018;0.5
0.5;0.499987
0.5;0.499993
0.500022;0.499999
0.5;0.499977
0.500018;0.5
0.5;0.499987
0.5;0.499993
0.499940;0.5
0.500059;0.499999
0.5;0.499981
0.500022;0.5
0.5;0.499995
0.5;0.499987
0.500018;0.5
0.5;0.499999
0.5;0.499987
0.499917;0.5
0.500097;0.5
0.5;0.499999
0.500000;0.499987
0.500018;0.5
0.5;0.499999
0.500015;0.499984
0.500018;0.499987
0.5;0.499984
0.5;0.499981
0.500015;0.5
0.5;0.499984
0.5;0.499981
0.500018;0.5
0.5;0.499984
0.500000;0.5
0.500015;0.5
0.500003;0.499987
0.5;0.499997
0.5;0.499996
0.500015;0.499991
0.500000;0.499993
0.5;0.499981
0.500015;0.5
0.500018;0.5
0.5;0.499984
0.5;0.499987
0.500015;0.5
0.499984;0.499993
0.500015;0.5
0.5;0.499991
0.500000;0.499981
0.500018;0.5
0.500015;0.499984
0.500018;0.499987
0.5;1
0.500015;0
0.500018;0.5
0.5;0.499987
0.500015;0.499993
0.5;0.499991
0.500018;0.499987
0.500015;0.5
0.5;0.499993
0.5;0.499991
0.500018;0.499987
0.5;0.499999
0.5;0.499984
0.500000;0.499981
0.500033;0.5
0.5;0.499999
0.500015;0.499984
0.500018;0.5
0.500015;0.499999
0.5;0.499981
0.500018;0.499984
0.5;0.499999
0.5;0.499981
0.5;0.499999
0.5;0.499984
0.500018;0.499987
0.5;0.499993
0.499746;0.499991
0.5;0.499999
0.5;0.499981
0.5;0.499984
0.500000;0.499981
0.500018;0.5
0.5;0.499984
0.5;0.499981
0.500000;0.5
0.500018;0.499999
0.5;0.499981
0.499981;0.5
0.5;0.499999
0.500018;0.499981
0.499981;0.5
0.500000;0.5
0.5;0.499984
0.500018;0.5
0.5;0.499999
0.5;0.499981
0.499962;0.499991
0.500018;0.5
0.5;0.499993
0.500000;0.5
0.5;0.499987
0.500018;0.5
0.5;0.499993
0.5;0.499991
0.499962;0.5
0.500018;0.5
0.5;0.499981
0.500000;0.499984
0.500012;0.5
0.5;0.499981
0.499987;0.499999
0.5;0.499984
0.500012;0.499981
0.500018;0.499984
0.5;0.499981
0.499950;0.5
0.500049;0.499984
0.5;0.499981
0.499987;0.5
0.500000;0.5
0.5;0.499999
0.5;0.499981
0.499962;0.5
0.500055;0.499984
0.5;0.499981
0.499944;0.499999
0.500055;0.499984
0.5;0.499981
0.499981;0.5
0.500000;0.5
0.500018;0.499984
0.5;0.499981
0.500000;0.5
0.500018;0.499999
0.5;0.499966
0.499963;0.5
0.500018;0.499984
0.5;0.499981
0.5;0.499984
0.500000;0.5
0.5;0.499981
0.500018;0.499984
0.5;0.499981
0.499963;0.5
0.500018;0.5
0.5;0.499984
0.5;0.499987
0.500000;0.499993
0.5;0.499991
0.5;0.499999
0.5;0.499981
0.500018;0.5
0.5;0.499999
0.499963;0.499984
0.500018;0.5
0.500000;0.499999
0.5;0.499987
0.5;0.499984
0.500018;0.499999
0.5;0.499999
0.5;0.499987
0.499975;0.5
0.500024;0.499983
0.499975;0.499981
0.500000;0.5
0.500018;0.499983
0.500000;0.499981
0.500018;0.499983
0.500000;0.490605
0.500000;0.499981
0.500012;0.5
0.5;0.499999
0.5;0.499981
0.500000;0.5
0.500006;0.5
0.5;0.499999
0.500012;0.5
0.5;0.499987
0.5;0.499993
0.5;0.499999
0.5;0.499999
0.499969;0.499981
0.500030;0.5
0.500018;0.5
0.5;0.499981
0.499993;0.5
0.5;0.499999
0.5;0.499981
0.500000;0.5
0.500018;0.5
0.5;0.499999
0.5;0.499981
0.500000;0.5
0.500018;0.499999
0.5;0.499981
0.499932;0.499064
0.500067;0.499987
0.499993;0.499999
0.500018;0.499993
0.5;0.499993
0.5;0.499987
0.500000;0.5
0.500018;0.499999
0.5;0.499981
0.499919;0.499999
0.5;0.499987
0.500012;0.499993
0.500006;0.499999
0.5;0.499987
0.5;0.499993
0.500018;0.5
0.5;0.499999
0.500000;0.499981
0.500018;0.499999
0.500000;0.5
0.5;0.499981
0.500018;0.499999
0.5;0.499999
0.5;0.499981
0.500000;0.5
0.5;0.499999
0.499981;0.5
0.500000;0.5
0.500018;0.499987
0.500000;0.499999
0.5;0.499987
0.499981;0.499993
0.500000;0.5
0.500018;0.499993
0.5;0.499993
0.499981;0.499993
0.500018;0.5
0.500012;0.499999
0.5;0.499987
0.499987;0.5
0.500012;0.499993
0.500018;0.499999
0.5;0.499981
0.499969;0.5
0.500018;0.5
0.500012;0.500006
0.5;0.499993
0.499944;0.5
0.500043;0.499999
0.500012;0.5
0.5;0.499981
0.500000;0.499999
0.500012;0.499981
0.548569;0.5
0.5;0.500018
0.5;0.518228
0.671754;0.500000
0.5;0.500016
0.5;0.500000
0.5;0.503255
0.500000;0.5
0.5;0.500016
0.500000;0.5
0.500000;0.5
0.499999;0.506728
0.328245;0.5
0.5;0.499999
0.5;0.500000
0.5;0.499983
0.451452;0.5
0.500000;0.499999
0.500000;0.5
0.5;0.499999
0.500000;0.5
0.500016;0.499999
0.5;0.499987
0.500000;0.5
0.500018;0.5
0.500000;0.499993
0.500018;0.499999
0.500011;0.499981
0.5;0.499999
0.5;0.499999
0.500000;0.499981
0.500018;0.5
0.648464;0.5
0.5;0.499999
0.351624;0.5
0.500000;0.499987
0.500018;0.5
0.500000;0.499999
0.500011;0.499987
0.500007;0.5
0.5;0.499999
0.500011;0.499987
0.500007;0.5
0.5;0.499993
0.499974;0.499987
0.500025;0.5
0.500003;0.499999
0.500007;0.499987
0.500000;0.499993
0.5;0.499993
0.500018;0.5
0.5;0.499999
0.500018;0.499987
0.500000;0.499999
0.5;0.499987
0.500018;0.5
0.500000;0.499999
0.500018;0.499987
0.500011;0.499993
0.5;0.499993
0.500007;0.5
0.5;0.499993
0.500000;0.499993
0.500018;0.5
0.500011;0.499993
0.500000;0.499981
0.500018;0.5
0.500011;0.500006
0.5;0.499993
0.500000;0.5
0.500011;0.5
0.5;0.499981
0.747886;0.500006
0.252113;0.5
0.747954;0.500252
0.5;0.500000
0.500000;0.5
0.5;0.499999
0.5;0.500000
0.5;0.499999
0.499999;0.5
0.500000;0.5
0.5;0.500000
0.5;0.499999
0.5;0.500000
0.5;0.499999
0.5;0.500000
0.5;0.499999
0.499999;0.5
0.252609;0.5
0.500006;0.5
0.747384;0.5
0.252624;0.5
0.500018;0.5
0.500008;0.500000
0.500014;0.5
0.500024;0.5
0.500002;0.5
0.500012;0.5
0.500014;0.5
0.500012;0.5
0.500006;0.5
0.500014;0.5
0.499993;0.5
0.500018;0.5
0.500014;0.5
0.500012;0.5
0.500014;0.5
0.500012;0.5
0.500027;0.5
0.500006;0.5
0.500008;0.5
0.500012;0.5
0.500006;0.5
0.500033;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500018;0.5
0.500008;0.5
0.500012;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500012;0.5
0.500014;0.5
0.500006;0.5
0.500018;0.5
0.500000;0.5
0.500018;0.5
0.500014;0.5
0.500003;0.5
0.500014;0.5
0.500018;0.5
0.500000;0.5
0.499993;0.5
0.500012;0.5
0.500012;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500012;0.5
0.500006;0.5
0.500014;0.5
0.500000;0.5
0.500012;0.5
0.500006;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500012;0.5
0.500014;0.5
0.500012;0.5
0.500012;0.5
0.500002;0.5
0.500012;0.5
0.500000;0.5
0.500018;0.5
0.500014;0.5
0.500000;0.5
0.500018;0.5
0.500006;0.5
0.500014;0.5
0.500012;0.5
0.500006;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500000;0.5
0.500018;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500012;0.5
0.500014;0.5
0.500018;0.5
0.500014;0.5
0.500018;0.5
0.500022;0.5
0.499993;0.5
0.500018;0.5
0.500022;0.5
0.500018;0.5
0.500022;0.5
0.500012;0.5
